,stop_id,entry/update time,date_time,duration,call_for_service,location,intersection,PID,race,perceivedDisability,limited_english,age,gender,lgbt,genderNonconforming,evidence_found,actions_taken,personSearchGiven,propertySearchGiven,basis_for_search,basisForSearchExplanation,reason_for_stop,reasonForStopDetail,reasonForStopExplanation,result,entryUpdateTime,Type,speed
552,5759,,2023-01-03 11:31:00,14,FALSE,Foothill Expressway,St. Joseph,1,Middle Eastern or South Asian,,FALSE,18,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,66mph in a 45mph zone,Citation for infraction,2023-01-03 11:31:00,1,
553,5761,,2023-01-03 12:10:00,10,FALSE,Dolores,,1,White,,FALSE,65,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,48mph in a 25mph zone,Citation for infraction,2023-01-03 12:10:00,1,
554,5762,,2023-01-03 11:00:00,5,FALSE,Fremont,,1,White,,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,39mph in 25mph zone,Warning (verbal or written),2023-01-03 11:00:00,1,
555,5768,,2023-01-06 8:03:00,10,FALSE,Foothill Expressway,Springer rd,1,Asian,,FALSE,75,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Vehicle traveling 67mph.  Posted speed limit of 45mph.,Citation for infraction,2023-01-06 8:03:00,1,
556,5771,,2023-01-06 10:20:00,10,FALSE,Fremont,,1,White,,FALSE,18,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,43mph in 25mph zone,Citation for infraction; Warning (verbal or written),2023-01-06 10:20:00,1,
557,5773,,2023-01-06 10:40:00,8,FALSE,foothill expwy,springer,1,Asian,,FALSE,60,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63mph in 45,Citation for infraction,2023-01-06 10:40:00,1,
558,5774,,2023-01-06 10:40:00,10,FALSE,Covington,Campbell,1,White,,FALSE,65,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Paced vehicle at 40mph in a 25mph zone,Citation for infraction,2023-01-06 10:40:00,1,
559,5775,,2023-01-06 12:30:00,3,FALSE,Fremont,,1,White,,FALSE,16,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60mph in 45 zone,Warning (verbal or written),2023-01-06 12:30:00,1,
560,5776,,2023-01-06 0:30:00,8,FALSE,foothill expwy,springer,1,Asian,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,61mph in 45,Citation for infraction,2023-01-06 0:30:00,1,
561,5777,,2023-01-06 12:45:00,8,FALSE,Foothill Expressway,St Joseph,1,White,,FALSE,85,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60mph in a 45mph zone,Citation for infraction; Warning (verbal or written),2023-01-06 12:45:00,1,
562,5779,,2023-01-06 15:50:00,8,FALSE,fremont,springer,1,White,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,61mph in 45,Citation for infraction,2023-01-06 15:50:00,1,
563,5780,,2023-01-06 16:10:00,8,FALSE,foothill expwy,el monte,1,White,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,62mph in 45,Citation for infraction,2023-01-06 16:10:00,1,
564,5815,,2023-01-20 7:30:00,12,FALSE,homestead,foothill,1,Hispanic/Latino(a),,TRUE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,71mph in 45,Citation for infraction; Citation for infraction,2023-01-20 7:30:00,1,
565,5816,,2023-01-20 8:00:00,8,FALSE,grant rd,foothill expwy,1,Asian,,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,61mph in 45,Citation for infraction,2023-01-20 8:00:00,1,
566,5823,,2023-01-22 21:25:00,12,FALSE,El Camino Real,Monroe,1,White,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver east on El Camino Real. Visual speed 50 mph. Radar confirmed 55mph. Locked speed. Stopped driver on Del Medio. Identified by license. Cited and released. Speed limit 35 mph,Citation for infraction,2023-01-22 21:25:00,2,"55, 35"
567,5832,,2023-01-25 9:25:00,12,FALSE,Foothill Expressway,El Monte,1,White,,FALSE,20,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,64 mph in a 45 mph zone,Citation for infraction; Warning (verbal or written),2023-01-25 9:25:00,1,
568,5841,,2023-01-26 9:00:00,10,FALSE,Springer,Rosita,1,Hispanic/Latino(a),,FALSE,30,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,46mph in 30mph zone,Citation for infraction,2023-01-26 9:00:00,1,
569,5842,,2023-01-26 11:15:00,2,FALSE,El Monte,,1,Asian,Speech impairment or limited use of language,TRUE,85,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Driving 5mph in 35mph zone,Warning (verbal or written),2023-01-26 11:15:00,2,"5, 35"
570,5853,,2023-01-27 11:20:00,12,FALSE,San Antonio,Almond,1,Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40mph in a 25mph residential zone with two schools,Citation for infraction,2023-01-27 11:20:00,1,
571,5855,,2023-01-27 15:30:00,7,FALSE,Fremont,,1,Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,42mph in a 25mph senior citizen zone,Citation for infraction,2023-01-27 15:30:00,1,
572,5887,,2023-01-31 11:43:00,10,FALSE,Fremont,,1,Hispanic/Latino(a),,FALSE,30,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,69mph in a 45mph zone,Citation for infraction,2023-01-31 11:43:00,1,
573,5888,,2023-01-31 11:50:00,11,FALSE,Fremont,Altos oaks,1,White,,FALSE,75,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,51mph in 25mph senior citizen zone,Citation for infraction,2023-01-31 11:50:00,1,
574,5889,,2023-01-31 12:20:00,8,FALSE,magdalena,foothill,1,White,,FALSE,18,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,66mph in 45,Citation for infraction,2023-01-31 12:20:00,1,
575,5902,,2023-02-01 17:00:00,10,FALSE,Terrace dr,Country club,1,White,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,68 mph in 45 mph zone,Citation for infraction,2023-02-01 17:00:00,1,
576,5921,,2023-02-03 11:50:00,4,FALSE,foothill,springer,1,White,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60mph in 45,Warning (verbal or written),2023-02-03 11:50:00,1,
577,5926,,2023-02-03 23:45:00,10,FALSE,Los Altos Ave,Yerba Santa,1,White,,FALSE,16,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Driver paced at 50 mph north on Los Altos Ave. Driver identified by license picture on phone. Cited and released,Citation for infraction,2023-02-03 23:45:00,2,"50, 25"
578,5940,,2023-02-07 9:58:00,12,FALSE,Foothill Expressway,Springer,1,Asian,Speech impairment or limited use of language,TRUE,35,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Traveling 67mph on foothill Expressway,Citation for infraction,2023-02-07 9:58:00,2,"67, 47"
579,5941,,2023-02-07 10:30:00,10,FALSE,Almond,Sunkist,1,White,,FALSE,18,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,43mph in 25mph zone,Citation for infraction,2023-02-07 10:30:00,1,
580,5942,,2023-02-07 10:57:00,4,FALSE,Jordan,San Antonio,1,Asian,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,54mph in a 35mph zone,Warning (verbal or written),2023-02-07 10:57:00,1,
581,5943,,2023-02-07 12:13:00,8,FALSE,Foothill Expressway,Springer,1,White,,FALSE,80,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,67 mph in 45mph zone,Citation for infraction; Warning (verbal or written),2023-02-07 12:13:00,1,
582,5952,,2023-02-08 15:25:00,4,FALSE,Granger,Monteclaire,1,White,,FALSE,16,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40 mph in a 25mph zone,Warning (verbal or written),2023-02-08 15:25:00,1,
583,5996,,2023-02-15 8:45:00,10,FALSE,Foothill Expressway,Springer,1,Asian,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,70mph in 45mph zone,Citation for infraction,2023-02-15 8:45:00,1,
584,6070,,2023-03-05 21:40:00,12,FALSE,San Antonio Rd,Portola Ave,1,White,,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver north on San Antonio Rd. Paced over 50 mph in 35 zone. Stopped and verbally identified driver. No license on possession. Driver cited for expired registration and no license in possession,Citation for infraction,2023-03-05 21:40:00,1,
585,6086,,2023-03-10 21:17:00,10,FALSE,Cuesta Dr,Springer,1,White,,FALSE,70,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at visual speed 40 paced at 44 in 25 mph zone. Stopped and identified by California license. Prior speed violation in 2022. Warned and released,Warning (verbal or written),2023-03-10 21:17:00,2,"44, 25"
586,6116,,2023-03-24 9:15:00,10,FALSE,San Antonio,Sherwood,1,Asian,Speech impairment or limited use of language,TRUE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,paced vehicle for 3/4 of a mile between 49-51 mph in a posted 35 mph zone,Citation for infraction,2023-03-24 9:15:00,2,"50, 35"
587,6153,,2023-03-30 10:30:00,11,FALSE,Fremont Ave,Truman Ave,1,White,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver east on Fremont at visual speed 40. Radar confirmed 40mph. Driver stopped and identified by license. Cited and released,Citation for infraction,2023-03-30 10:30:00,2,"40, 25"
588,6154,,2023-03-30 11:14:00,17,FALSE,Fremont Ave,Truman Ave,1,White,,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver make right from Truman onto Fremont Ave. without stopping. Followed west at a pace of 54 to 56 mph in a posted 30 zone. Driver stopped. Identified and released,Citation for infraction,2023-03-30 11:14:00,2,"55, 30"
589,6155,,2023-03-30 10:50:00,17,FALSE,Fremont Ave,Truman Ave,1,White,,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver make right from Truman onto Fremont Ave. without stopping. Followed west at a pace of 54 to 56 mph in a posted 30 zone. Driver stopped. Identified and released,Citation for infraction,2023-03-30 10:50:00,2,"55, 30"
590,6184,,2023-04-06 8:08:00,2,FALSE,Grant Road,,1,White,,FALSE,70,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,35 mph in a 15 mph zone,Warning (verbal or written),2023-04-06 8:08:00,1,
591,6220,,2023-04-13 8:13:00,10,FALSE,Fremont Ave,Fallen Leaf Ln.,1,White,,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at 40 mph. Radar confirmed 43. Drivers identified. Warned and releases,Citation for infraction,2023-04-13 8:13:00,2,"43, 25"
592,6264,,2023-04-17 14:30:00,12,FALSE,El Camino Real,Monroe St,1,White,,FALSE,55,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at visual speed 50mph west on El Camino. Radar confirmed 50 mph. Driver stopped and identified by California license. Cited and released,Citation for infraction,2023-04-17 14:30:00,2,"50, 35"
593,6271,,2023-04-18 9:20:00,8,FALSE,Foothill,Old oak,1,Asian,,FALSE,60,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,62mph in a 45,Citation for infraction,2023-04-18 9:20:00,1,
594,6277,,2023-04-19 8:55:00,8,FALSE,St. Joseph,Deodara,1,Hispanic/Latino(a),,TRUE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60mph in 45,Citation for infraction,2023-04-19 8:55:00,1,
595,6285,,2023-04-19 15:35:00,8,FALSE,Foothill,Old oak,1,Asian,,FALSE,18,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,64mph in 45,Citation for infraction,2023-04-19 15:35:00,1,
596,6302,,2023-04-22 9:34:00,12,FALSE,Fremont,,1,Middle Eastern or South Asian,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45mph in a 25mph posted senior citizen zone,Citation for infraction,2023-04-22 9:34:00,1,
597,6304,,2023-04-22 13:45:00,11,FALSE,Foothill Expressway,Springer Road,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Driving 68 mph in a 45 mph zone,Citation for infraction,2023-04-22 13:45:00,1,
598,6308,,2023-04-23 12:25:00,4,FALSE,Foothill Expressway,Springer Road,1,White,,FALSE,60,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,68mph in 45mph zone,Warning (verbal or written),2023-04-23 12:25:00,1,
599,6374,,2023-05-07 9:04:00,11,FALSE,San Antonio rd,Alvarado,1,Hispanic/Latino(a),,FALSE,35,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at visual speed 55 north on San Antonio. Radars confirmed 56mph. Driver stopped and identified by California license. Cited and released.,Citation for infraction,2023-05-07 9:04:00,2,"56, 35"
600,6398,,2023-05-10 10:36:00,8,FALSE,W. Edith Ave,San Antonio Rd,1,White,,FALSE,70,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at visual 40 mph. Radar confirmed 41 mph. Driver stopped. Driver warned and released,Warning (verbal or written),2023-05-10 10:36:00,2,"41, 25"
601,6400,,2023-05-10 11:25:00,10,FALSE,San Antonio Rd,Alvarado Ave,1,White,,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at visual speed 50. Radar confirmed 52 mph. Driver stopped. Driver cited and released.,Citation for infraction,2023-05-10 11:25:00,2,"52, 35"
602,6427,,2023-05-19 9:00:00,10,FALSE,San Antonio Rd,Alvarado,1,White,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at visual of 50mph north on San Antonio Rd. Radar confirmed 51mph. Driver stopped and identified by California license. Cited and released.,Citation for infraction,2023-05-19 9:00:00,2,"51, 35"
603,6555,,2023-06-20 8:32:00,8,FALSE,Foothill,Springer,1,Middle Eastern or South Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,61mph in a 45,Citation for infraction,2023-06-20 8:32:00,1,
604,6556,,2023-06-20 8:50:00,8,FALSE,Grant,Morton,1,Asian,,TRUE,60,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,61mph in a 45,Citation for infraction,2023-06-20 8:50:00,1,
605,6557,,2023-06-20 12:55:00,8,FALSE,Foothill,Grant,1,Hispanic/Latino(a),,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60mph in a 45,Citation for infraction,2023-06-20 12:55:00,1,
606,6558,,2023-06-20 13:25:00,8,FALSE,Foothill,Old oak,1,Hispanic/Latino(a),,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,62mph in a 45,Citation for infraction,2023-06-20 13:25:00,1,
607,6559,,2023-06-20 13:50:00,8,FALSE,Foothill,Old oak,1,Middle Eastern or South Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,82mph in 45,Citation for infraction,2023-06-20 13:50:00,1,
608,6601,,2023-06-29 9:07:00,8,FALSE,Foothill,Springer,1,Middle Eastern or South Asian,,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,62mph in a 45,Citation for infraction,2023-06-29 9:07:00,1,
609,6602,,2023-06-29 9:30:00,8,FALSE,Foothill,St. Joseph,1,Hispanic/Latino(a),,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,68mph in a 45,Citation for infraction,2023-06-29 9:30:00,1,
610,6603,,2023-06-29 9:55:00,8,FALSE,Foothill,Springer,1,White,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,62mph in a 45,Citation for infraction,2023-06-29 9:55:00,1,
611,6604,,2023-06-29 10:20:00,8,FALSE,Foothill,Old oak,1,Asian,,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,62mph in a 45,Citation for infraction,2023-06-29 10:20:00,1,
612,6605,,2023-06-29 10:45:00,8,FALSE,Foothill,Old oak,1,White,,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,66mph in a 45,Citation for infraction,2023-06-29 10:45:00,1,
613,6607,,2023-06-30 10:20:00,3,FALSE,Foothill,Springer,1,White,Other disability,FALSE,60,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60mph in a 45,Warning (verbal or written),2023-06-30 10:20:00,1,
614,6611,,2023-06-30 9:30:00,8,FALSE,Loyola,Frontero,1,Hispanic/Latino(a),,FALSE,20,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63mph in a 45,Citation for infraction,2023-06-30 9:30:00,1,
615,6612,,2023-06-30 9:50:00,8,FALSE,Foothill,Springer,1,White,,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,62mph in a 45,Citation for infraction,2023-06-30 9:50:00,1,
